1,BLACK,1
2,BLACK,1
3,BLACK,1
4,BLACK,1
5,BLACK,1
6,BLACK,1
7,BLACK,1
8,BLACK,1
9,BLACK,1
10,BLACK,1
11,BLACK,1
12,BLACK,1
13,BLACK,1
14,BLACK,1
15,BLACK,1
16,BLACK,1
17,BLACK,1
18,BLACK,1
19,BLACK,1
20,BLACK,1
21,BLACK,1
22,BLACK,1
23,BLACK,1
24,BLACK,1
25,BLACK,1
26,BLACK,1
27,BLACK,1
28,BLACK,1
29,BLACK,1
30,BLACK,1
31,BLACK,1
32,BLACK,1
33,BLACK,1
34,BLACK,1
35,BLACK,1
36,BLACK,1
37,BLACK,1
38,BLACK,1
39,BLACK,1
40,BLACK,1
41,BLACK,1
42,BLACK,1
43,BLACK,1
44,BLACK,1
45,BLACK,1
46,BLACK,1
47,BLACK,1
48,BLACK,1
49,BLACK,1
50,BLACK,1
51,BLACK,1
52,BLACK,1
53,BLACK,1
54,BLACK,1
55,BLACK,1
56,BLACK,1
57,BLACK,1
58,BLACK,1
59,BLACK,1
60,BLACK,1
61,BLACK,1
62,BLACK,1
63,BLACK,1
64,BLACK,1
65,BLACK,1
66,BLACK,1
67,BLACK,1
68,BLACK,1
69,BLACK,1
70,BLACK,1
71,BLACK,1
72,BLACK,1
100,BLACK,1
101,BLACK,1
102,BLACK,1
103,BLACK,1
104,BLACK,1
105,BLACK,1
106,BLACK,1
107,BLACK,1
108,BLACK,1
109,BLACK,1
110,BLACK,1
111,BLACK,1
112,BLACK,1
113,BLACK,1
114,BLACK,1
115,BLACK,1
116,BLACK,1
117,BLACK,1
118,BLACK,1
119,BLACK,1
120,BLACK,1
121,BLACK,1
122,BLACK,1
123,BLACK,1
124,BLACK,1
125,BLACK,1
126,BLACK,1
127,BLACK,1
128,BLACK,1
129,BLACK,1
130,BLACK,1
131,BLACK,1
132,BLACK,1
133,BLACK,1
134,BLACK,1
135,BLACK,1
136,BLACK,1
137,BLACK,1
138,BLACK,1
139,BLACK,1
140,BLACK,1
141,BLACK,1
142,BLACK,1
143,BLACK,1
144,BLACK,1
145,BLACK,1
146,BLACK,1
147,BLACK,1
148,BLACK,1
149,BLACK,1
150,BLACK,1
151,BLACK,1
152,BLACK,1
153,BLACK,1
154,BLACK,1
155,BLACK,1
156,BLACK,1
157,BLACK,1
158,BLACK,1
159,BLACK,1
160,BLACK,1
161,BLACK,1
162,BLACK,1
163,BLACK,1
164,BLACK,1
165,BLACK,1
166,BLACK,1
167,BLACK,1
168,BLACK,1
169,BLACK,1
170,BLACK,1
171,BLACK,1
172,BLACK,1
173,BLACK,1
174,BLACK,1
175,BLACK,1
176,BLACK,1
177,BLACK,1
178,BLACK,1
179,BLACK,1
180,BLACK,1
181,BLACK,1
182,BLACK,1
183,BLACK,1
184,BLACK,1
185,BLACK,1
186,BLACK,1
187,BLACK,1
188,BLACK,1
189,BLACK,1
190,BLACK,1
191,BLACK,1
192,BLACK,1
193,BLACK,1
194,BLACK,1
195,BLACK,1
196,BLACK,1
197,BLACK,1
198,BLACK,1
199,BLACK,1
200,BLACK,1
201,BLACK,1
202,BLACK,1
203,BLACK,1
204,BLACK,1
205,BLACK,1
206,BLACK,1
207,BLACK,1
208,BLACK,1
209,BLACK,1
210,BLACK,1
211,BLACK,1
212,BLACK,1
213,BLACK,1
214,BLACK,1
215,BLACK,1
216,BLACK,1
217,BLACK,1
218,BLACK,1
219,BLACK,1
220,BLACK,1
221,BLACK,1
222,BLACK,1
223,BLACK,1
224,BLACK,1
225,BLACK,1
226,BLACK,1
227,BLACK,1
228,BLACK,1
229,BLACK,1
230,BLACK,1
231,BLACK,1
232,BLACK,1
233,BLACK,1
234,BLACK,1
235,BLACK,1
236,BLACK,1
237,BLACK,1
238,BLACK,1
239,BLACK,1
240,BLACK,1
241,BLACK,1
242,BLACK,1
243,BLACK,1
244,BLACK,1
245,BLACK,1
246,BLACK,1
247,BLACK,1
248,BLACK,1
249,BLACK,1
250,BLACK,1
251,BLACK,1
252,BLACK,1
253,BLACK,1
254,BLACK,1
255,BLACK,1
256,BLACK,1
257,BLACK,1
258,BLACK,1
259,BLACK,1
260,BLACK,1
261,BLACK,1
262,BLACK,1
263,BLACK,1
264,BLACK,1
265,BLACK,1
266,BLACK,1
267,BLACK,1
268,BLACK,1
269,BLACK,1
270,BLACK,1
271,BLACK,1
272,BLACK,1
273,BLACK,1
274,BLACK,1
275,BLACK,1
276,BLACK,1
277,BLACK,1
278,BLACK,1
279,BLACK,1
280,BLACK,1
281,BLACK,1
282,BLACK,1
283,BLACK,1
284,BLACK,1
285,BLACK,1
286,BLACK,1
287,BLACK,1
288,BLACK,1
289,BLACK,1
290,BLACK,1
291,BLACK,1
292,BLACK,1
293,BLACK,1
294,BLACK,1
295,BLACK,1
296,BLACK,1
297,BLACK,1
298,BLACK,1
299,BLACK,1
300,BLACK,1
301,BLACK,1
302,BLACK,1
303,BLACK,1
304,BLACK,1
305,BLACK,1
306,BLACK,1
307,BLACK,1
308,BLACK,1
309,BLACK,1
310,BLACK,1
311,BLACK,1
312,BLACK,1
313,BLACK,1
314,BLACK,1
315,BLACK,1
316,BLACK,1
317,BLACK,1
318,BLACK,1
319,BLACK,1
320,BLACK,1
321,BLACK,1
322,BLACK,1
323,BLACK,1
324,BLACK,1
325,BLACK,1
326,BLACK,1
327,BLACK,1
328,BLACK,1
329,BLACK,1
330,BLACK,1
331,BLACK,1
332,BLACK,1
333,BLACK,1
334,BLACK,1
335,BLACK,1
336,BLACK,1
337,BLACK,1
338,BLACK,1
339,BLACK,1
340,BLACK,1
341,BLACK,1
342,BLACK,1
343,BLACK,1
344,BLACK,1
345,BLACK,1
346,BLACK,1
347,BLACK,1
348,BLACK,1
349,BLACK,1
350,BLACK,1
351,BLACK,1
352,BLACK,1
353,BLACK,1
354,BLACK,1
355,BLACK,1
356,BLACK,1
357,BLACK,1
358,BLACK,1
359,BLACK,1
360,BLACK,1
361,BLACK,1
362,BLACK,1
363,BLACK,1
364,BLACK,1
365,BLACK,1
366,BLACK,1
367,BLACK,1
368,BLACK,1
369,BLACK,1
370,BLACK,1
371,BLACK,1
372,BLACK,1
373,BLACK,1
374,BLACK,1
375,BLACK,1
376,BLACK,1
377,BLACK,1
378,BLACK,1
379,BLACK,1
380,BLACK,1
381,BLACK,1
382,BLACK,1
383,BLACK,1
384,BLACK,1
385,BLACK,1
386,BLACK,1
387,BLACK,1
388,BLACK,1
389,BLACK,1
390,BLACK,1
391,BLACK,1
392,BLACK,1
393,BLACK,1
394,BLACK,1
395,BLACK,1
396,BLACK,1
397,BLACK,1
398,BLACK,1
399,BLACK,1
400,BLACK,1
401,BLACK,1
402,BLACK,1
403,BLACK,1
404,BLACK,1
405,BLACK,1
406,BLACK,1
407,BLACK,1
408,BLACK,1
409,BLACK,1
410,BLACK,1
411,BLACK,1
412,BLACK,1
413,BLACK,1
414,BLACK,1
415,BLACK,1
416,BLACK,1
417,BLACK,1
418,BLACK,1
419,BLACK,1
420,BLACK,1
421,BLACK,1
422,BLACK,1
423,BLACK,1
424,BLACK,1
425,BLACK,1
426,BLACK,1
427,BLACK,1
428,BLACK,1
429,BLACK,1
430,BLACK,1
431,BLACK,1
432,BLACK,1
433,BLACK,1
434,BLACK,1
435,BLACK,1
436,BLACK,1
437,BLACK,1
438,BLACK,1
439,BLACK,1
440,BLACK,1
441,BLACK,1
442,BLACK,1
443,BLACK,1
444,BLACK,1
445,BLACK,1
446,BLACK,1
447,BLACK,1
448,BLACK,1
449,BLACK,1
450,BLACK,1
451,BLACK,1
452,BLACK,1
453,BLACK,1
454,BLACK,1
455,BLACK,1
456,BLACK,1
457,BLACK,1
458,BLACK,1
459,BLACK,1
460,BLACK,1
461,BLACK,1
462,BLACK,1
463,BLACK,1
464,BLACK,1
465,BLACK,1
466,BLACK,1
467,BLACK,1
468,BLACK,1
469,BLACK,1
470,BLACK,1
471,BLACK,1
472,BLACK,1
473,BLACK,1
474,BLACK,1
475,RED,1
476,RED,1
477,RED,1
478,RED,1
479,RED,1
480,RED,1
481,RED,1
482,RED,1
483,RED,1
484,RED,1
485,RED,1
486,RED,1
487,RED,1
488,RED,1
489,RED,1
490,RED,1
491,RED,1
492,RED,1
493,RED,1
494,RED,1
495,RED,1
496,RED,1
497,RED,1
498,RED,1
499,RED,1
500,RED,1
501,RED,1
502,RED,1
503,RED,1
504,RED,1
505,RED,1
506,RED,1
507,RED,1
508,RED,1
509,RED,1
510,RED,1
511,RED,1
512,RED,1
513,RED,1
514,RED,1
515,RED,1
516,RED,1
517,RED,1
518,RED,1
519,RED,1
520,RED,1
521,RED,1
522,RED,1
523,RED,1
524,RED,1
525,RED,1
526,RED,1
527,RED,1
528,RED,1
529,RED,1
530,RED,1
531,RED,1
532,RED,1
533,RED,1
534,RED,1
535,RED,1
536,RED,1
537,RED,1
538,RED,1
539,RED,1
540,RED,1
541,RED,1
542,RED,1
543,RED,1
544,RED,1
545,RED,1
546,RED,1
547,RED,1
548,RED,1
549,RED,1
550,BLACK,2
551,BLACK,2
552,BLACK,2
553,BLACK,2
554,BLACK,2
555,BLACK,2
556,BLACK,2
557,BLACK,2
558,BLACK,2
559,BLACK,2
560,BLACK,2
561,BLACK,2
562,BLACK,2
563,BLACK,2
564,BLACK,2
565,BLACK,2
566,BLACK,2
567,BLACK,2
568,BLACK,2
569,BLACK,2
570,BLACK,2
571,BLACK,2
572,BLACK,2
573,BLACK,2
574,BLACK,2
575,BLACK,2
576,BLACK,2
577,BLACK,2
578,BLACK,2
579,BLACK,2
580,BLACK,2
581,BLACK,2
582,BLACK,2
583,BLACK,2
584,BLACK,2
585,BLACK,2
586,BLACK,2
587,BLACK,2
588,BLACK,2
589,BLACK,2
590,BLACK,2
591,BLACK,2
592,BLACK,2
593,BLACK,2
594,BLACK,2
595,BLACK,2
596,BLACK,2
597,BLACK,2
598,BLACK,2
599,BLACK,2
600,BLACK,2
601,BLACK,2
602,BLACK,2
603,BLACK,2
604,BLACK,2
605,BLACK,2
606,BLACK,2
607,BLACK,2
608,BLACK,2
609,BLACK,2
610,BLACK,2
611,BLACK,2
612,BLACK,2
613,BLACK,2
614,BLACK,2
615,BLACK,2
616,BLACK,2
617,BLACK,2
618,BLACK,2
619,BLACK,2
620,BLACK,2
621,BLACK,2
622,BLACK,2
623,BLACK,2
624,BLACK,2
625,BLACK,2
626,BLACK,2
627,BLACK,2
628,BLACK,2
629,BLACK,2
630,BLACK,2
631,BLACK,2
632,BLACK,2
633,BLACK,2
634,BLACK,2
635,BLACK,2
636,BLACK,2
637,BLACK,2
638,BLACK,2
639,BLACK,2
640,BLACK,2
641,BLACK,2
642,BLACK,2
643,BLACK,2
644,BLACK,2
645,BLACK,2
646,BLACK,2
647,BLACK,2
648,BLACK,2
649,BLACK,2
650,BLACK,2
651,BLACK,2
652,BLACK,2
653,BLACK,2
654,BLACK,2
655,BLACK,2
656,BLACK,2
657,BLACK,2
658,BLACK,2
659,BLACK,2
660,BLACK,2
661,BLACK,2
662,BLACK,2
663,BLACK,2
664,BLACK,2
665,BLACK,2
666,BLACK,2
667,BLACK,2
668,BLACK,2
669,BLACK,2
670,BLACK,2
671,BLACK,2
672,BLACK,2
673,BLACK,2
674,BLACK,2
675,BLACK,2
676,BLACK,2
677,BLACK,2
678,BLACK,2
679,BLACK,2
680,BLACK,2
681,BLACK,2
682,BLACK,2
683,BLACK,2
684,BLACK,2
685,BLACK,2
686,BLACK,2
687,BLACK,2
688,BLACK,2
689,BLACK,2
690,BLACK,2
691,BLACK,2
692,BLACK,2
693,BLACK,2
694,BLACK,2
695,BLACK,2
696,BLACK,2
697,BLACK,2
698,BLACK,2
699,BLACK,2
1001,RED,1
1002,BLACK,1
1004,RED,1
1005,BLACK,1
1006,BLACK,1
1007,BLACK,1
1008,BLACK,1
1009,RED,1
1010,BLACK,1
1011,RED,1
1012,RED,1
1013,RED,1
1014,BLACK,1
1015,RED,1
1016,RED,1
1017,BLACK,1
1018,BLACK,1
1019,BLACK,1
1020,BLACK,1
1021,RED,1
1022,RED,1
1023,BLACK,1
1024,RED,1
1025,BLACK,1
1026,RED,1
1027,RED,1
1028,RED,1
1029,BLACK,1
1030,BLACK,1
1031,RED,1
1,RED,1
2,BLACK,1
4,RED,1
5,BLACK,1
6,BLACK,1
7,BLACK,1
8,BLACK,1
9,RED,1
10,BLACK,1
11,RED,1
12,RED,1
13,RED,1
14,BLACK,1
15,RED,1
16,RED,1
17,BLACK,1
18,BLACK,1
19,BLACK,1
20,BLACK,1
21,RED,1
22,RED,1
23,BLACK,1
24,RED,1
25,BLACK,1
26,RED,1
27,RED,1
28,RED,1
29,BLACK,1
30,BLACK,1
31,RED,1
